content_final,score
like app just wont cast my ezmira toggle allow casting my phone,3
could still better it still good,3
pretty cool,3
great app just dont understand you need internet connection watch a downloaded movie,3
pure brilliant have enjoying there load different variety,3
you change so well able change quality manually,3
they a link directly a payment page would nice,3
not cast ive tried goggle phone from ipad u search disney indicate u cast it doesnt work im looking fwd using disney hoping is an early glitch will adjust review fixed,3
great only problem there doesnt seem be easy way get the episode list youve started watching side note noticed buffered lot my ps4,3
oke,3
app amazing love movie expierience when finish movie it credit it still show on watch list even tho i have the movie finished overall amazing app,3
experience gotten better,3
im using disney app samsung galaxy10 cant find billing option confusedface ,3
would give 5 star i cant find disney app billing option my galaxy 10 facewithrollingeyes ,3
got lot good show movie more might have favorite it still good beamingfacewithsmilingeyes ,3
good,3
wont ld log,3
fix app stopped working ever since yesterday the app work great,3
content great worth money imo however apps terrible dont clear cache slow show go 25 language worth credit moving next episode is poir overall definitely would use the app much if wasnt sloooow disney need some it talent,3
good app we need hindi audio language like netflix thanks,3
lot better ran latest update my past complaint addressed,3
love,3
not much content a i hoped would,3
just love app,3
excellent the kid,3
great lot content doesnt certain marvel film,3
app work well however are still element missing disney life a music book,3
kid i love able cuddle watch of favorite movie and tv show,3
wa cool cuz the best app ever,3
love app lot great content get watch my favorite disney marvel star war universe well national geographic,3
gotta love disney,3
hasnt worked since latest update,3
great,3
ha of favorite show,3
aint easiest use like netflix i liked disney,3
kid love and need load better okhand ,3
great app selection film etc although sometimes difficulty loading,3
of favorite disney show on,3
app what say netflix disney production a ourliers mandalorian is definitely best thing here im extremely interested much else want opinion buy once for a month each season that if you like disney stuff tho is great,3
love hot girl there,3
enjoy streaming watching star war other show,3
love movie old new,3
amazing content old new say great netflix maybe even better is lot experience especially seeing favorite 80 show high quality all,3
is bad can connect say can connect wifi internet,3
easy use it need air 2hole season one go i dont wait a episode to air all good,3
ok ,3
lot quality content it a bit limited,3
love disney ha my favorite movie,3
love,3
informative,3
ever time put a show say 4 device watching the time please fix,3
good,3
app work great my roku sometimes a little slow loading,3
lot cache clearing keep adio visual sequence,3
like,3
stutter time running 4k chromecast streaming apps dont this issue also app changelog useless,3
work okay mostly using app chromecast ultra tv lot buffering pause doesnt happen the website occasionally turn the autoplay it qol update would also improve 1 skip the previously intro 2 casting able go straight the episode detail what is watched 3 sending a group watch invite a series sends the pilot episode the episode being viewed,3
good,3
chur sweet,3
love hundredpoints grinningfacewithsmilingeyes ,3
need newer movie yet enjoyable,3
awesome app,3
visanav dandre,3
is about app phineas ferb 4 season youtube say phineas ferb 10 season are other 6 season thinkingface frowningface i would want see milo murphy law movie,3
gud,3
good content,3
like but limited content disney ha much,3
havent tried app ,3
screen go black the audio play,3
really really cannot stress enough much think u guy release entire series pepperann is apart disney i dont understand you could everything else this,3
love but is missing alot good movie,3
 smilingfacewithsmilingeyes ,3
good mandalorian would give 2 star it wasnt this amazing show,3
would 5 star it would play a small screen you other stuff your phone like amazon prime,3
wished groupwatch feature worked,3
doe let watch jessie it still ok annoying ok,3
love disney,3
missing six season agent shield stuff otherwise great,3
enjoy disney movie not sure it lag much now trouble logging and way ive found yet get help them,3
like app much id give a 5 there more action real disney animated movie i enjoy watching movie this app my family,3
app good a issue like episode not date like sometimes click to next show doset load you to take to other video video autoplay doesnt work also add new show the day day yall premiere it would better also add live tv bet rating money go if you add improvement,3
thx,3
good,3
ok best im trying be mean it not to good it fine,3
love app worth money cant watch show download go black screen can back of black screen it wont play show pls fix and i will change to a 5 star rating,3
far like a lot unlike streaming apps like hbomax not glitchy,3
great,3
like super cool,3
like decent price this service however dont understand there an issue adding item the watch list,3
expected be romanian also someone know there be romanian cc,3
love app movie snow dog on but it missing could please fix the problem,3
app the fire stick work well the part is slow load slow stop switch content pausing the app slow pause audio continues at least 10 second pausing well never used have problem tried uninstalling reinstalling no difference also the group watch you add emojis the ability text short message would make more interactive,3
good app lot movie show reccomend,3
whis would add feature the fxx app where could it play random episode the simpson instead having watch all order,3
great streaming service ton great movie short etc only gripe the app that is picture picture i want keep watching,3
work far,3
cloud,3
is easy use,3
really like,3
time opened movie i heard but screen turned black,3
love,3
reeee,3
all series thats you need,3
app great use fan disney although do issue watching film show some play fine whilst others show black screen audio playing background ive tried uninstalling reinstalling the app it doesnt make difference dont know to fix if i didnt these issue would 5 star unfortunately is the only reason it loses a star rating,3
marvel star war disney fan good apart missing 2 spiderman film missing the mcu film even though sold is part the story why include because he even quote civil war infinity war end game the film,3
good app not a lot bug the issue have when swipe navigation bar go home it change time on the show im watching,3
amazing app ton disney show movie problem that still doesnt enough content even try keep netflix thats really my only problem with disney otherwise great app,3
deadpool spiderman,3
great i think should release episode once like netflix i binge new show like the mandalorian,3
ok you kid if just kid heart mickey mouse cartoon so funny couldnt stop laughing slightlysmilingface facewithtearsofjoy ,3
excellent got everything,3
mak baby,3
want episode mandalorian just 8,3
my laptop amazing app suck loading might my internet i tried watch the mandalorin seasion 2 permer paused load every 5 second it felt like good show movie horable mobile streaming service use labtop other nonmobil divices 45 star star star star star ,3
be honest like love app can watch mandalorian lot other show like it a pretty good app,3
hey mando youre make money,3
love but wish change up more variety,3
is good,3
hate you cant in phone call watch movie the time your cellular device oftentimes want watch movie friend the time the device available my phone my college not have tv room one whenever try watch movie in call just doesnt play,3
load bit overall great,3
get lot of already would love see documentary real life inspiring story,3
ha good movie they have alittle bit movie,3
app work well it need bit functionality streaming device like chromecast being able skip next episode skip title id also like a minimised window function i still watch i need do something else my device,3
really awesome app everytime login wont let can u fix plz,3
wonder they remove movie add some my favorite gone,3
great can take while load,3
amazing content love so much it wont even load video went help center nothing worked,3
love kid love,3
good,3
ok,3
great app everything youd expect an app like exsept boring dont get meny adult program app mainly aimed young child most thing rated 0 6 the occasional 8 than it a great app would 100 recommend,3
great,3
good app see ur favorite movie,3
well change previous 1 star 4 after talking customer help told disney doesnt work linux o my problem my av reciever new forgot switch setting disney a great selection movie tv show i really like also grew with a bunch well i love 1 price give the feature netflix best package for 10 le it lost 1 star of a skip a few show,3
ha great variety different type movie tv show comedy,3
not 5 cuz mandalorian doesnt it new season episode apart the first,3
got app catch on mcu movie havent seen also good content when nephew want watch movie i cant cast from phone doesnt help when im his home,3
good,3
gave for star it good movie not every movie,3
is best dont want buy disney movie we go disney plus ha everything avenger star war everything,3
app awsome watch almost disney show movie whenever want doesnt the newer movie longer want watch i love i can watch my favorite old show whenever i feel like it,3
absolutely love wish had bunkd happens be disney show but for reason not here would like better it,3
well love disney im happy oh the price real decent,3
a great app love the star war when try chromecast onto toshiba smart tv doesnt load my tv,3
is very great app you kid once the family section found movie when we watched it very inappropriate thumbsup ,3
great 45 ,3
good movie cartoon,3
a little bit boring a but kid heaven gues,3
think everything great just need everything doesnt all movie dont mean irrelevant one it doesnt some popular film you would think would on but keep thing like jungle book 2 i didnt even knew existed unti l got disney dont make it clear leave some great film like dp dp2 even though it is rated r15 they do already thing they have rated 16,3
app be slow sometimes,3
good,3
need fix closed captioning,3
great streaming kid got marvel universe my son happy my daughter get watch frozen for the 900th time lol,3
good show especialy extra wish everything available the uk also you cast phone,3
good wholesome fun,3
kind slow i love,3
occasionally log out is annoying,3
need simpson episode,3
a great streaming website watch movie tv show eather only disney other people it keep freazing stopping random point,3
youre watching series some sort like ducktales have wait the newest season end it also disney be on here like disney channel,3
nice watch bunch disney show movie i feel like nothing streaming mandalorian have wait month more a season end watch here it like cant the disney app show current episode would it kill to update show like duck talesspidermanetc the frik disney,3
kinda ticky sometimes buffer lot hey man got i need watch,3
fun easy app wish wa bit movie thats because im a picky person this app greate fun easy use,3
like but wish could play in ip,3
love disney the app super glitchy,3
good,3
great app wish theyll add 20th century fox movie considering fact disney bought company,3
good thumbsup ,3
love but sometimes app acted and wont work then it great,3
enjoyable,3
slow doesnt always work volume usually low the application,3
good,3
personally disney a great service like who really like fantastical movie those who serious property might detered the subcription are better with netflix luckily im into disney pixar star war marvel make perfect people like me,3
wait new content the drawback,3
pretty good i wish had disney movie,3
love disney app,3
really good dosent all disney movie somtimes gliches take while load it worth it so reckamend every one is thinking buying app hundredpoints ,3
complaint okhand ,3
love app,3
great show worth money wish had show,3
great ha everything,3
like but disney movie would great,3
good enough,3
disney doing great job making enjoyable streaming service,3
good app getting bundle best huludisneyespn bad the price please dont ever get greedy disney thanks,3
great sometimes slow,3
would get perfect new movie didnt double charge ex pay monthly cost year round i still need pay 30 new movie cool already getting money me you normally disney wise,3
a great app i dont watch much a i used,3
good,3
subscription service app offer a lot something for whole family disney marvel starwars everything we watch enjoy only problem i cant get to run correctly ps4 thats probably me my overall experience this app is positive,3
wonderul,3
great watching mandalorian had go season 1 last episode get season 2,3
ha marvel timeline order also disney classic most know,3
amazing streaming service,3
would like see movie show here recent past one especially we enter last two holiday,3
great variety love disney website little slow load though,3
little lagy ok smilingfacewithsmilingeyes smilingfacewithsmilingeyes ,3
ha good show can get boring,3
love app,3
would give 5 star it a better selection the national geographic section,3
great experience,3
sometimes can a little slow other that love,3
enjoyable wish had better connection stream then phone cant complain,3
gusta,3
love disney plus it let see cool movie funny scary even movie different holiday would totally recommend,3
really like app you need upgrade groupwatch functionality,3
lov google play great service thankyou,3
love disney,3
good start the addition picture picture mobile more user friendly home page seamless playthrough collection ex halloween collection disney would good shot becoming a solid medium platform,3
decent,3
amasing doesnt many movie a netflix thats honest opinion disney plus is overall great,3
good,3
cool always loading i cant watch anything i downloaded movie work i want now that is a date cruz it just doesnt seem work the danlode thats i give it a star,3
waiting more original content,3
looking all pirate the caribbean movie i cant find the 4th film,3
great app how work how setup we need content customer marvel show movie well really lack r rated movie have section that like logan deadpool example,3
better netflix,3
good,3
need be able see the episode my show without to x of there some problem this my biggest problem it,3
refreshing,3
disney such great app so many movie tv show choose never a problem app i highly recommend this app anyone hasent got yet,3
am giving a four the one thing disney plus missing harry potter something hbo max lol,3
perfect for when try download something doesnt work dont know just or besides that the app is really good can watch tv show movie more i recommend app,3
content a bit lacking im excited upcoming content whats is fantastic app can kinda buggy though,3
like disney plus the group feature hard get people you dont anyone watch be honest rather watch random people,3
love fact all selection star war marvel disney pixar national geographic one thing i do like doesnt give the entire season debut episode episode it doesnt every movie it debut slowly i also think kind the stupid that i premier access to watch milan i already pay the service,3
really good streaming love childhood show my fingertip please make watchlist unlimited i spent 2 hour finding all my childhood show movie adding to my watchlist to see 110th them my watchlist disappointed,3
got of favorite movie like tron mandalorian star war,3
bad,3
would given five star app crash little much compared netflix prime etc,3
entering cheap need more content,3
love so much the disney collection just phone,3
need movie,3
exelent,3
wish could play on tv,3
app doesnt handle ipv6 problem well ipv6 configured not working app fails ungracefully thats some people problem wifi not cellular data,3
best streaming service ever exsist marvel their amazing movie pixar their emotionally moving story of course disney creative a ever currently finished owl house boy i recommend,3
very disappointing disney,3
great app doesnt work my xbox though,3
wish wa of old stuff,3
really like app enjoy watching throwback new premier however wish could the picture picture feature i watch do something else my phone than love just hope update,3
love disney plus really have feature like hulu you play movie youre downloading it beamingfacewithsmilingeyes ,3
great character typical sobe story a victorious ending read book i 11 watched filmwell done,3
love,3
good,3
good enough new content though need new show movie,3
great service little laggy sometimes,3
excellent 100 reliable enjoyable,3
injoy the film,3
absolutely adore everything disney movie when wa young 53 of new show movie enjoy one place love of mandalorian especially baby yoda rather child brought here subscribe i am enjoying every minute the only downside the disney app these real issue need be addresse 1 cant float movie and play game the time android 2 cant automatically go one episode the next,3
really love user interface we finally a new season the mandalorian callmehand callmehand ,3
lovely,3
new older classic grew with movie show,3
kid love,3
have for mandalorian,3
content need disney all property have acquired far have watching simpson really good family cartoon however ha content it lack functionality compared netflix cant watch show movie playing mobile game responding text without closing the app netflix put content in picture picture i dont miss thing something good add andang good streaming service,3
chromecast 2020 need lot work voice find selection show locked search letter dont wrap around straight line type option also seemingly last played pop but so much,3
would really like the default some movie wasnt audio description im watching movie a book im blind,3
love we access so many favorite only complaint that rewind function very slow order go back 10 second take nearly 20 second this fixed husband would more willing use app cast movie our family,3
good lack key feature a medium app continue watching largely useless unless youve stopped watching early in middle a movie there nothing left credit remove from continue watching give an option choose start v resume,3
fine app sure youre giving money mouse and the download file size massive it work perfectly,3
neat little app,3
really really good got everything can ever dream it when watch modern disney show whenever pause keep going 5 second fast it stop dont like i hope guy fix also should get pair king my oldnew modern show disney disney,3
love verity all old favorite grew with ther to many error code 39 prevent from watching my show,3
great love thats it when i reading wa gonna put before disney came i wa excited didnt realize only release will put the u version are show movie arent the canada one i wish,3
good,3
great app issue playback clarity,3
would cool the screen would rotate going selection selection great,3
love,3
great,3
wish could minimize without closing video reason im giving a 5 star,3
every time click watch hamilton say cant love but really annoying,3
spider man mooves,3
good content is problem downloading app just search search main page,3
good need choice profile different family member like netflix,3
love itsbthe bet thing every there many thing watch recommend if like thing simpson duck tail i give a glowingstar it some trouble counting,3
dont have mile tomorrowland,3
great buffer much sometimes,3
selection great only thing i think to add picture picture feature like streaming service,3
good,3
slow doesnt load say internet other streaming service work great hulu amazon netflix wish would work also everything come my watchlist that saved manually look show my watchlist when i go my watchlist it isnt downloaded movie watch plane didnt work i like the old disney movie not all of are on here say switch up never,3
really dont any complaint just dont give five star rating,3
sure,3
great content could use though,3
everything disney one place whats to like,3
wish had picture picture option like netflix prime only watch when phone although moviesshows great sometimes need use the phone other thing,3
good,3
great star war binge watching,3
pretty good,3
need viewing option still good,3
connection sometimes bad,3
satisfied,3
amazing is missing couple movie,3
love app marvel star war whats to like they a lot disney classic,3
family friendly movie show,3
i really like app most the time episode say they an error,3
phone wouldnt play video movie even though paid ive never seen movie ive called many time want watch hamilton thanks ha one contacted like requested,3
could use of disney movie show,3
good range programming network streaming seamless,3
going go out 5 star given little mulan experiment failed to deduce star over a good fun exotics experience disney fan young old star war marvel beyond,3
great,3
love app both galaxy ps4 still need improvement like is no auto play option also load time time slow,3
good kid adult,3
would gave 5 star you could erase movie series watched last a bit trouble downloading movie a tablet trip,3
would cool app could pair a smart tv the way doe netflix youtube vizio love disney my phone screen too small otherwise love disney disney,3
need new content than fantastic the disney universe one place,3
app amazing ill give that only complaint would is to pay fee every month to pay another fee premier other then that is great app i would highly recomend to user,3
love but really think should put upside magic,3
nothing special,3
is ok i dont like use special movie make people upgrade thats wrong on top they say playing disney disney premium thats wrong ,3
good need expands show listing,3
content good app need work compete the usability netflix,3
love disney plus just wish had old stuff like boatniks astrix moon pilot toby tyler etc have good stuff just need be of considering entertainment juggernaut is disney,3
great could a little better interface,3
are disney movie arent i would like on here but hopefully theyll put on than it great app younger brother use i use mom us it great you live disney and i love disney,3
little slow ha freezing overall love,3
mandalorian it worth the money,3
good,3
alright,3
adult style movie mandalorian,3
awsome,3
great,3
there too much movie there lot movie cant find netflix im going read for im pretty sure a really good app just try out youll probably like most likely if you dont something wrong you,3
expensive the premium thing you still watch good movie,3
good servicespeedwise mobile ps4 app could use tweaking rewind function getting stuck catalog be struggle find long term sub worthy content beyond mando episode harley q,3
been good experience far no problem thumbsup ,3
good,3
nothing perfect nah fee bug ive noticed,3
place see mando,3
work great of time,3
first initial launching the app had nothing login issue the last four month the disney plus customer service agent been extremely helpful resolving issue,3
bad need fresh content,3
doesnt work my tv to use cell tablet,3
good show bit a memory hog,3
love but dont like pay extra see movie like mullan payed the subcription year advance i think unfair,3
great app ui buggy sometimes feature work sometimes dont going 1 episode a series the next not good netflix the interface definitely need work the content brilliant,3
it is,3
great,3
enjoyable,3
many film watch the premium a bit extreme,3
great wish had little variety tho,3
still need variety no pay it movie since pay service wanted watch mulan,3
id give five they would let split screen multi window well,3
have enjoyed,3
exceptional,3
had 6 month disney free o2 would like opportunity purchase year subscription never get so cant get answer any question i have really enjoyed experience disney only wish it easier le hassle free contacting customer service,3
love,3
amazing can even watch show offline i wish were full series miraculous it favorite,3
ha qurks it good app in,3
like disney netflix doesnt keep movie there disney dosent and movie like x men logan good movie bad ending didnt need die,3
quite total family entertainment package blockbuster movie animated short have the app crash few time overall im pleased,3
would better you could actually lock kid of adult account like streaming service otherwise enjoy the selection smilingfacewithsmilingeyes ,3
like see plus it doesnt all show movie like,3
great entertainment experience making premium top it seems tough people cant even afford the regular version reason didnt give 5 star,3
good they include dc tom holland,3
informative,3
good yeah,3
really good need content,3
love it nice app,3
good series,3
new marvel content,3
great content there still lot kink need work,3
app good star war the clone war series the episode of proper order,3
wish toon disney show on,3
great waiting spiderman movie complete the marvel experience,3
like i thought would more show,3
many disney show not even tho are like 315 year old,3
great app,3
great family love thats make happy,3
much better that organized show movie category different order watch,3
good app maybe add shrek deadpool how train dragon it be 5 star,3
great library individual studio so far mandalorian giving faith the star war franchise in better hand jon favreau the awsome director,3
after almost year using i going give a 4 of 5 work ui effective the mobile app dose support 4k streaming a oneplus 7pro then it good,3
content good are strange thing profile childrens show missing episode using child profile show on adult profile the specific show saw on timon pumbaa season 1 2 also a quick access link your watchlist would be helpful,3
star war,3
sometimes get glitchy few far reset,3
good,3
love the content always seems be buffering loading,3
would given 5 star it not the greed disney displayed the mulan all a sudden requiring premier access wa extremely disappointing,3
great i enjoy,3
doesnt play well chromecast,3
wonderful kid the cartoon documentary love see disney original target teen adult age well good clean semiclean action movie facewithtearsofjoy bring lucas cage daredevil jessica punisher back are good action flick,3
love thing disney only problem when open app sometimes nothing happens i close app try to restart,3
cool,3
good content part well disney player seems work well subtitle tend be accurate not obnoxious the one minor feature wish had recognizing finished the movieepisode you stop the credit if you rewatch the player know start the beginning,3
love app kid really enjoy old cartoon movie i enjoyed a child wish new show like bluey ect would go the next episode without to click,3
need new thing come faster,3
missing key 5 star feature great content,3
4 star not enough mandalorian,3
cool,3
amazing are disney movie show i knew existed,3
love app content only issue that you open another app like text message disney app doesnt minimize smaller window like netflix prime not a big deal a little annoying,3
miss star it missing logan deadpool movie come disney subscriber arent child wake,3
many memory my childhood,3
good slow bring new content,3
anyone else download app mandalorian,3
always loved disney now enjoying with grandchild,3
enjoyable great experience watch thanks,3
need adult content,3
stream well one issue loading,3
could with bit choice,3
navigation thought content getting better better the show suggestion still somewhat limited,3
disney bit buggy mess however think is very good app nice a nice gui just need implement a overlay feature like youtube premium netflix fix bug,3
function perfectly app well structured feature expected a streaming service 2020 also ahead some area impressed how good is somce so recent although morr content could added it expensice believe price is fitting,3
than sometimes laggy disney plus awesome thats it 4 star btw fav show once upon time,3
ok downloads not work,3
need content,3
cant seem get onto smart tv a bush say compatible when finally get to dl doest picture the program nothing,3
great app would like see reality tv though,3
love almost everything besides avenger movie arent like the hulk spiderman missing soooo yeah than it pretty fire the part,3
so many option there something everyone the family wish had tv show are family focused,3
good app,3
great watching old forgotten classic well plenty new film some really great new interesting documentary tv show of course mandalorian,3
keep going offline on full bar,3
doesnt work overseas mobile even downloaded episode the u waiting them sort all nonsense,3
pretty standard unfortunately lack content may covidaffected i feel like disney be churning backtoback show without extensive break,3
fun watch favorite disney movie but can lag sometimes,3
good,3
ha cool movie watch,3
solid interface ability download ive able unsubscribe resubscribe no problem issue app when watch quality life fix would include picture picture option fixing downloads app attempt download 4 item a time instead 1 the leading to longer download speed in worth the purchase,3
want spend lot money year if you dont it 1,3
a great app watch movie sad thing is it doesnt all the movie there limitation,3
wa good some show not always it,3
love app shame there no polish language ,3
excellent streaming service price fair all excellent content available the group watch update a great addition make watching friend much easier however still see room improvement a movie show disney library ive noticed missing can hopefully added the future,3
bit buggy sometimes overall really good,3
cant orginise downloads without deleat like want avenger endgame be bottomm there already something i deleat movie at bottom the one front of download of again anoying thing ever you cant take screanshots i want to make meem using picture i have to go you tube find the exact video and screanshot it and not like im plagiarizing,3
watching disney somewhat month ive enjoyed watching movie family holding groupwatches my friend then happens my parent have a wifi the house whenever connect it wont let watch program whats wrong it,3
good,3
awsome,3
fun stuff very cool,3
enjoyable,3
great app sometimes get error watching downloaded content mostly excellent syncs perfectly laptop tv,3
love app is sometimes little annoying if have already started movieshow have manually restart otherwise great,3
like but suck have pay mulan,3
took pckage deal only watched disney good liked,3
great on day choose not work,3
ggughgghgg g huh bugger ugh g g getting getting hug h ggghggg7ug gggggg bug h gg h getting u go go uggu h go grigg yundred hundred bug bug ugh uggla h ggugy hgg h,3
amazing the kid love it also documentary ,3
amazing,3
your favorite winkingface ,3
a good experience pretty cheap monthly just need selection all,3
best ever thanks,3
would nice we could set default profile per device,3
is charlie lola i need to put absolutely everything disney there,3
movie see dark moto g8 full brightness,3
wa cool,3
give a 4 once try open app freeze every time have clear phone close apps i go it,3
good app entertaining very useful bored,3
great,3
love app daughter watch movie it out day with new update lost the movie had my watch list will let go back add again,3
love disney plus would rate 5 star i add series movie my watch list show a tick checkmarkbutton saying ha done but when i go my watch list nothing there,3
great my phone tv their a ton lag website my laptop especially towards the end the show,3
love but annoying episodesmovies in another language pensiveface ,3
bonne plateforme mais manque encore beaucoup de contenu,3
fun,3
amazing app could use bit more action movie tho,3
app isnt great phone sometimes i open it cause phone freeze i need then restart my phone doesnt happen the time ha happened multiple time,3
great however need adult content,3
sometimes video play sound doesnt show content screen just black,3
so nice finally a legal streaming app everything disney wouldve given 5 of 5 it doesnt include everything,3
wa great,3
keep giving responnce,3
enjoyable entertainment ,3
great app watch disney movie connection issue horrible need really good internet watching drain internet a snap one week watching your internet gone,3
doesnt seem cast my toshiba chromecast tv netflix work youtube etc disney plus show black screen give eventually poor implementation it seems needed more time development would excited otherwise xbox one work fine however will boost this up 1 star huggingface ,3
id give 5 star none the original muppet show episode season 4 5 not even on dvd need season 4 5 please and thank,3
wishing yall would put movie see same one and but i enjoy chanel,3
good,3
love disney wish had hulk movie go the marvel movie,3
great they need specially 4k hdr dolby vision audio support,3
app function well is easy use super simple browse efficient,3
awesome streaming service they start making top 10 chart the week,3
love the movie show sometimes a little slow other that great,3
work advertised,3
really like app love disney is alot good movie like watching one my childhood been working good me ive seen alot review ppl saying are problem ive no problem it working good,3
amazing there couple problem app sometimes doesnt open correctly all disney movie tv show cartoon here oswald lucky rabbit cartoon finally disney afraid distance from failure why are some their bad film a mar need mom strange magic the app,3
great because tv purchased back 2017 seems be way add disney plus app tv great watching my phone though maybe will buy one those magnifying phone thing make screen bigger love watching old movie i a kid im loving halloween show movie great way pas time i wait call on my job working home,3
the real negative can say disney plus that are showing large enough portion their back catalogue,3
is really good i watch bunch show the app be slow sometimes,3
a good app you like disney movie tv show one question is no american dragon mean is apart disney,3
best i want movie,3
good all age,3
love,3
porn,3
work well doesnt freeze,3
kid ha many thing enjoy would a five start rating only deducted a star the developer dont frequently add movie,3
can see evey movie tv show,3
need add liv maddie i been waiting watch show disney,3
boogaagg,3
im little disapponted you the premium version to watch somethings like mulan,3
please skip introduction option start playing next episode without to watch credit,3
thought wa free wifi,3
good love,3
ok,3
good,3
itd a fivestar mandolin longer a episode ,3
love content app getting bit better use more reliable,3
would love cast option my android version otherwise great,3
would live give disney plus 5 star cause work great android it longer work ps4 is disappointing,3
pretty good,3
app great be arabic subtitle time soon,3
cant find disney movie bit hard navigate sometimes otherwise really great,3
well yikes little bit unnerving maybe nerving,3
would nice the premium movie earlier,3
amazing,3
qq,3
love watch just wish would box troll the newest peter pan,3
would really like give disney 5 star cant are starting new need fix bug first second are missing one show is disney original called house mouse wa excited got streaming service im little disappointed because sometimes i try open app my phone doesnt work thats another bug i would really appreciate you fix bug i still love respect disney,3
id amazing you want watch disney show show movie star war marvel disney junior show movie the early 1920s now ha original content never seen,3
best thing ever,3
perfect kid star war marvel fan knock star bc stuff ays credit next video 2yo going to wats 6 min short followed 2 min credit not sure thought wa good idea,3
yeah,3
updating hat like it a lot move i wathed thats good thing,3
glitch way much,3
awesome app i wish navajo version finding nemo star war on app other language on language selection not navajo real bummer,3
have really good show movie,3
good streaming app is getting better,3
good,3
have watched yet,3
app generally fix bug are thats plus apps dont havethere still annoying one you only hear sound a gray screenyou go back 10 second to fix it if then restart phone,3
just bought but will download,3
exceptional,3
love watched the classic,3
app need be supported older device a tablet,3
happy content,3
great app every and the language change it weird,3
glad it support chromecast family profile nice would prefer watchlist the top the home screen instead on separate profile screen,3
fun watch,3
is great app one problum log out evry time get the app make mad fix foldedhands foldedhands foldedhands foldedhands foldedhands foldedhands foldedhands foldedhands ,3
im waiting season 2 the mandalorian,3
good,3
kid love app,3
good app it content very lacking disney channel show be available right they air tv,3
good sometimes tricky work,3
still need classic like 90 spiderman cartoon,3
fine if travel another country use wifi mobile data content then the language the country are disney wont let select language would advantageous,3
good,3
best ever movie app,3
know im gonna stay loyal disney infinity beyond ill get it need skip intro tv show way likedislike material yourself playlist creation streaming service a good playlist maker miniplayer availability smartphones,3
mulan cost 30 not disney production avaliable,3
ok,3
decent,3
just watched moana hope there 2nd one comming soon,3
work fine offline trying watch downloaded movie take forever load,3
really good app be slow it usually sort out pretty quickly show pretty good aswell would recommend,3
big fan their release one episode a time especially you know the episode out another country otherwise great selection im a big fan,3
great app could use lock screen function like netflix other that pretty bang,3
everything awesome would love futurama maybe ability mobile device have play the background doing thing other apps like youtube allows to,3
dont like you to watch something the way for to get of continue watching,3
dosent all movie pretty good smilingfacewithhearteyes ,3
good,3
mfa family sharing one account good quality content value though,3
disney wonderful experience watch another watching you can watch offline wa a better app other entertainment apps,3
great,3
everything except miracoulase new york special,3
love disney i wish had bluey,3
love and getting watch stuff never get watch a dream come true wished were thing watch,3
ha very good have enjoyed watching throwback show series only thing it sometime say there problem it working fine but apart that very good app especially someone cant get enough disney,3
disney plus have sequel film not original,3
good,3
love old want new,3
only issue this streaming service one buffer bit than others even excellent connection two doesnt the option play minimized do stuff your phone the time otherwise love love love,3
ha lot great movie show my childhood,3
good,3
i watch hindi movie serial this app australia,3
the price a good streaming app,3
great streaming app disney nat geo would ask more nat geo though would give 5,3
amazing,3
great am able watch movie my phone no problem whatsoever,3
need add more throwback show,3
need be cartoon,3
negative there bug some time instant play next episode feature doesnt work u be watching somthing play two episode row it then offer even option tap next video it just end take u back home screen the biggest negative have positive got many old show when wa a kid well some new stuff wich is cool bring back the jim henson dinosaur show,3
 thumbsup ,3
hep,3
really great app the problem the limited download space wa able download few seven minute episode a time wanted keep so could watch whenever otherwise good,3
like ya cut g wavinghand ,3
almots my lesas movie,3
good,3
love disney plus only downfall it sometimes movie wont load it say connection i have data turned or my wifi,3
neat,3
contain marvel movie seires almost,3
only thing i dont like when u watching series n dont automatically go the next episode,3
food delivery,3
fun love but plz add slugterra zick luther,3
is pretty entertaining app specially come those show series remove netflix any app yes love of new movie coming the app cant wait have free access mulan stream it when ever i want,3
hamilton,3
love disney movie,3
great app gate more serial tv show dont story arc like simpson id appreciate random episode feature perhaps able see type episode list similar episode featuring certain character simpson world good example series lot of content woke more enjoyable this way grouping tv show together like a programming block disney afternoon would good kid also,3
might be internet app super glitchy recommend putting show like big mouth netflix there since netflix been putting bad show if do i consider downloading but either way this app great,3
absolutely incredible adult kid family single couple got everything old school classic the new age banger high recommend wish had stream quality option thou the simpson aspect ratio is all wrong cant changed i wish had pip screen like netflix amazon,3
amazing you all reboots sandlot not the original disapoints,3
good,3
love it cool put wish payed le,3
good,3
great,3
is still good make marvle stuff,3
is good what make mad a show named violetta ha 3 season ha first season should season that is only reason make mad it is the same the show soy luna,3
love app only problem have try go account i cannot change email i have longer my email thats my account there way can help out,3
apps work fine that many movie adult it disney all,3
good ,3
so grate it,3
compare youtube video movie sound quite watching noisy place earbuds dont help much overall everything enough volume,3
great app kid love disney plus,3
app great watching show movie problem though limited what can watch movie wanna watch disney not them also is almost anime there feel like they stuff there would disney more i get movie disney cant get also some info the show movie are incorrect ducktalesthe reboot is still going on but disney show it ended 2018,3
love app sometimes kick out itso i think you should fix,3
give a fourstar it my favorite movie it secret society,3
ya great,3
love app ton content enjoy keep busy long time however one small gripe i is currently far i see is way remove a movie show your continue watching list streaming service this option like netflix hbo max i dont see disney shouldnt,3
