content_final,score
 thumbsup thumbsup ,3
nice game should add new map,3
temple run good game many ad so pls give 5 star you reach goal saying,3
hlo giving europe but into xavier wood,3
prakash konur,3
good,3
perfect,3
good,3
mm,3
good,3
nice,3
good game temple run play win lot coin gem etc thank ,3
very beautiful game buy runner is too expensive to buy i could even make money thats i gave only 4 star rate,3
good game smilingfacewithsunglasses smilingfacewithsunglasses ,3
enjoying chasey need choice no not sure put yes there maybe,3
good,3
,3
pp,3
kanhaiya kumwp,3
really nice game,3
o5i40yw9t9rw845e bd5 ex uc c pop roy e7r je6r u4 torque converter wa thinking me dont know i said will take shower get sleep tonight and tomorrow a good the thing say i get a chance a sudden i wa wondering 4,3
like thiz game sometimes will killed bc the lagged,3
super game,3
ml,3
cool game,3
temple run fun like,3
hacked game lucky pacher it great honestly ill give game four a half,3
nice game developer please reply can do promotion my youtube channel pleaseeee,3
am giving 4 star there so many ad,3
nice game main think offline game,3
is probably one the best mobile game all time the ad ridiculous,3
ok bye gn sd tc love u kiss,3
superb game like game,3
bhi ghatiya graphic aur itni ght atia game se acha hai ki ai candy crush kbel lu,3
time pass game smirkingface smirkingface ,3
awesome game,3
gpoul,3
mazzama che,3
ever game intersting good ogre smilingfacewithhorns angryfacewithhorns ghost smilingfacewithhorns angryfacewithhorns goblin ogre jackolantern ghost newmoonface skull thumbsup clappinghands backhandindexpointingup persongesturingno persongettingmassage nailpolish ,3
fun playing car a long journey some,3
hii game absolutely,3
kijiega,3
keshav kushawh ji,3
1best game,3
fantastic game this also mind freshing smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,3
5ybl the way go the way the 6fantasy,3
wow,3
fun play beautifull,3
wow,3
fun,3
like,3
love game the ad make bad remove ad dont show ad,3
prachi,3
got win is fun i deleted and cant get back,3
good,3
nice game very adventurous like app,3
nce,3
great game time pas grinningfacewithbigeyes ,3
good game,3
game sooo good please play faceblowingakiss ,3
love ne,3
bad gane,3
goood aur feature laooo,3
is amazing relaxing also,3
game much better temple run 2,3
nice game am enjoying game,3
although some the trait is how used be worriedface ,3
nice game,3
nice game smilingfacewithhearteyes ,3
much better gane well play playing got too much happiness my fourth favourite game in life,3
best game,3
dabanand mandal,3
good,3
like game to much expensive l cant afoird it ok facewithrollingeyes put price ok it eeeeeeexpensive,3
good plz grafics update,3
like game,3
super,3
game very nice ican like,3
bijoy,3
like game much grinningface grinningface ,3
like game i playing game childhood now smilingface smilingface smilingfacewithhalo smilingfacewithhalo kissingface kissingface kissingface kissingfacewithsmilingeyes kissingfacewithsmilingeyes kissingfacewithsmilingeyes kissingfacewithsmilingeyes faceblowingakiss faceblowingakiss faceblowingakiss redheart redheart redheart redheart redheart thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup heartdecoration heartdecoration heartdecoration heartdecoration heartdecoration heartdecoration openhands openhands openhands openhands bikini bikini bikini bikini bikini bikini highheeledshoe highheeledshoe moneywithwings moneywithwings moneywithwings moneywithwings ribbon ribbon ribbon ribbon ribbon wrappedgift wrappedgift wrappedgift wrappedgift wrappedgift wrappedgift wrappedgift ,3
love,3
is nise game love,3
amazing game,3
good,3
nice game,3
golu kumar,3
a super game,3
nice okhand okhand game thumbsup ,3
good,3
super game,3
wow,3
nice,3
good,3
super,3
a classic,3
a good game really make yoit seem like are one is all jumping running is really fun beamingfacewithsmilingeyes grinningfacewithsmilingeyes faceblowingakiss fourleafclover ,3
best game,3
godd game,3
super game,3
runing game superb,3
still like application didnt finish work of covid19 outbreak back 20192020 would love finish work good game,3
game good,3
ossum smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes faceblowingakiss faceblowingakiss faceblowingakiss smilingfacewithsmilingeyes smilingfacewithsmilingeyes nerdface nerdface nerdface ,3
like game the first version the best,3
thank very good,3
my daily data 100mb then download temple run play whole day,3
mast game,3
super sparklingheart sparklingheart game good adventure thumbsup thumbsup thumbsup ,3
done good,3
game every exit help fill happy am lonely,3
avery nice app,3
like but not entertaining,3
nice,3
good game,3
awesome thanks,3
game nice good timepass temple run good,3
nice,3
good,3
game osm good game redheart ,3
jai,3
a good gamei like so much,3
bad,3
good game,3
good gm,3
awesome my favourite game,3
hi temple run,3
best,3
even great player he a great player i love world he a important man he been beauti you far he best manager be a manager a lot way the 44w not a big deal a good thing be able i a good relationship he to it is not thats i gave 5,3
like game i cant like more,3
gg,3
vik ram kumar jee,3
hi,3
 loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface ,3
templ run,3
dhanushka rajapaksha,3
ecstatic,3
naveen,3
game very good,3
ugdxl,3
smy favourite game gave 4 star it no better subway surfer when play temple run i git happiness temple run subway surfer it favourute game kissingfacewithclosedeyes kissingfacewithclosedeyes kissingfacewithclosedeyes ,3
best,3
free,3
nice,3
superb game thumbsup lightskintone thumbsup lightskintone ,3
sameer ahmed sparklingheart sparklingheart sparklingheart ,3
irfan,3
jj,3
superman,3
a great game,3
like game,3
biggest highscore this game,3
nice,3
opi,3
good,3
game tample run is nice play if you like,3
gjb,3
always interesting doesnt matter old is how old r u,3
horrible me dont like at it like old temple run wheres rope jump on slide chest gem object you could get liked stuff old temple much much much run rather dont like update would recommend this temple run you liked old one all the stuff it angryface knockedoutface astonishedface poutingface angryfacewithhorns goblin skull thumbsdown thumbsdown ,3
iik dam jhakash,3
best,3
love game,3
deepak rajput grungy hsbc b jaeye gdp ex ex egg e k ken cnn isab snap eve c ji dub 3rd dj k shaven e dkdeepak,3
like game,3
zaid hsjem eje dj ne dj e enr rnmr,3
good game smilingfacewithsmilingeyes smilingfacewithhearteyes okhand okhand ,3
liked very much,3
love that cant stop playing itttt smilingfacewithhearteyes smilingfacewithhearteyes ,3
super,3
aditya,3
great fun enjoying,3
good game vary good game,3
ppo,3
wow a game,3
game very entertainment,3
templer run,3
sk bhasker,3
good,3
nice,3
subway surfer,3
nice game,3
had played so many time is third time installing i liked goodi wa asking u give feature this gamesits better,3
cool game,3
wow,3
nice,3
best app,3
love,3
i my best,3
sei,3
pour,3
op,3
fantastic game,3
cant say playing temple run all year didnt bring back memory,3
mast game hai bhayia yeh,3
because totally enjoyed game,3
nice,3
karthik,3
like game the one move dint like stone road have ever there why dont give one star poutingface poutingface poutingface poutingface otherwise game thumbsup thumbsup thumbsup thumbsup fantastic,3
nice game make mind active take quick decision new problem,3
thanks so much coming bath tub your place mine what your place what your plan today what your plan today will in touch soon,3
nice game,3
game cool sometimes bore i dont know,3
app surely fun fact playing app your mobile wifi on many ad pop during the game fun when when turned anyway fun game,3
nice game,3
love game even i 5,3
is nice i want game have water parachuteand blue coin etc game gone is temple run onlyi want that plz tell that game name,3
ive played it heck fun try,3
 smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
sdemon123,3
f category myth jury h f c ge dvd baees xfegacdcax koklxakknnnb,3
good,3
bhanukumar,3
amazing like game,3
nice game,3
thrilling,3
nice graphic,3
good game,3
app downloading game,3
is virulent game thumbsup thumbsup thumbsup thumbsup ,3
tempierun,3
a nice casually game many people problem ad you want ad put on aeroplane mode somethingi really enjoy game 4 star me,3
rishi,3
mshipon vai,3
well dane,3
nice game,3
good game,3
game super,3
free fire,3
wonderful game,3
like game so beautiful game,3
grafics bast player bast theme bast,3
ok bad,3
sir super app sir coin shape avaina pettandhi sir,3
 huggingface ,3
are saying downloaded the game not my mobile,3
give 4 star know game smilingfacewithsmilingeyes rabbit i love app smilingfacewithhalo smilingfacewithsmilingeyes ,3
nice app stey,3
good,3
is good game,3
man havent played game year gotten almost 140000 mile my 1st run i am love game although ad ok still fun thank u making this game,3
hmm,3
nice,3
ok,3
tried game year ago this really good game i decide redownload,3
good,3
a good game,3
nice really good,3
game,3
nice,3
nice game,3
good,3
good,3
nice,3
,3
relaly fantastic love game,3
game super iwant temple run 3,3
ahh nostalga tilt control,3
good,3
love game know ive playing since wa 4 im kid my mama gmail btw faceblowingakiss ,3
need game,3
super,3
nice game,3
love game,3
fun,3
 smilingfacewithsmilingeyes okhand okhand ,3
is amazing game am playing game a long time play the more i like game,3
wonderful game love game challenging game part 2 very interesting me,3
redorangeyellwgreenbluepurprulpink,3
great game temple run nice,3
veraleval,3
super bullseye bullseye bullseye bullseye ,3
bvg,3
kuldeepdov,3
londing,3
nice game,3
nice game,3
brings back memory,3
bur bur burya,3
turfest game good game super game,3
nice seenoevilmonkey ,3
nice game,3
wa amazing game,3
wow a game is nice the ad doing manny it installing well,3
raghav,3
good game,3
ok,3
nice,3
mama,3
like good game,3
nice game loveyougesture loveyougesture loveyougesture ,3
good,3
superb game,3
good morning sir rose rose rose rose rose rose rose rose ,3
hu,3
aditya punekar,3
nice game,3
enjoyable,3
nice game,3
nice game,3
a nice game be also played youre offline love game when online it is giving much ad thats i am giving 4 star,3
bb,3
like game,3
good game is not much fun yes like it,3
shivam rajbhar ji,3
liked game interest game fastes finger like better game time pas faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss try game playing very long time,3
is like im okay it know problem me like keep dying stuff fix cuz month being used talk but love game,3
cool people,3
hiooo,3
riya parvin,3
game awsome i like to play game,3
really fun game play the ad way much it frustrates so plz fix problemu,3
great,3
chotu,3
xxx,3
joy,3
thats good,3
nice,3
game supper game awsome game trending,3
tem rhexgvg,3
just like it nice,3
kishu sharam,3
nagaraju,3
nice app redheart ,3
vivek,3
good,3
aslan khan,3
game really goodl bet of who just playing like,3
nice gaerfyrddin the giwjnnaihs it good the goodness jsjs,3
game very good condition it a firstly game,3
love game faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss ,3
ivt,3
giving4 star that no end,3
love game play from childhood it some ad problem it be removed,3
tried game videogame i think is great i have a little sister ribbon ribbon ribbon ribbon ,3
game cool started playing since wa 10 now it good scene,3
uhkoo,3
ilove game lol,3
nice appbut is update a long time,3
nice app,3
mn p,3
good,3
dispels,3
 beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,3
game awesome smilingfacewithsunglasses ,3
very amazing game okhand okhand ,3
like game much,3
surrlya,3
papaimahanty,3
op,3
nice,3
didnt,3
love,3
goood morvelesssssssssss,3
this game am like play forest it joylly,3
great,3
 okhand okhand okhand okhand raisedbackofhand okhand okhand okhand okhand okhand okhand okhand okhand okhand ,3
good nice game,3
good,3
good,3
good,3
haha,3
are doing like one grinningsquintingface foldedhands foldedhands facewithtearsofjoy facewithtearsofjoy ,3
ad annoy loti advice everyone switch data so we wont get advertisement,3
time pas game,3
game my childhood same it not a good ill give 4 star,3
fun it is stresfool,3
love game too much ad,3
bad good game it no water train it,3
give 4 star fun at same time it is boring,3
good,3
op game smilingfacewithsmilingeyes smilingface ,3
a good game i give 4stars yo game,3
temple run temple run,3
fun,3
nycc game,3
game very interesting like game am playing game many year,3
like but buy charcter real money thats thing dont like only,3
nice one for beginner tursal t but all l like dis game,3
love game just over game old game new trend old gold another game just intrested it temple run 60 intrested i like and update 3 free charecters pls thank ,3
like,3
super kani meru endhu water deluns upayohgiste game enkha baguntundi grinningface beamingfacewithsmilingeyes beamingfacewithsmilingeyes facewithtearsofjoy rollingonthefloorlaughing grinningfacewithbigeyes grinningfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsunglasses smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes faceblowingakiss grinningfacewithsweat smilingfacewithsunglasses smilingfacewithsmilingeyes winkingface winkingface smilingfacewithsunglasses beamingfacewithsmilingeyes grinningface faceblowingakiss smilingfacewithhearteyes smilingfacewithhearteyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes faceblowingakiss smilingfacewithhearteyes princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess princess smilingfacewithhearteyes performingarts grinningfacewithsweat hard work cheyanfi,3
good,3
nice,3
good,3
am best player temple run am lover temple run,3
really sorry hear you have look the moment have look the moment,3
nice,3
wow smilingfacewithhearteyes faceblowingakiss astonishedface ,3
nice,3
good game,3
wag kayo kase mag online hindi naman online ehh,3
would put star ad fix please,3
good,3
super smash bros ultimate edition your day go well will let can come can get all done will there best way possible the other one the one is the one wa looking a sohekjw much the quick response look and let know need anything else please let me know you need anything else me please let you are great day today love am hi i wa interested,3
osm game,3
supper musicalnotes perseveringface smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,3
think should a adventure free run,3
interesting,3
g hsh zap kk gag,3
tatty,3
templerun,3
super game,3
good however using boost come automatically an advertisement boost sometimes doesnt work meaning usually boost control movement player not manually turncontrol direction however an ad sometimes doesnt seem to work,3
used love game the year kid still am playing loved very much,3
khushboo kumari,3
game not intestrad my bro intestrad i free fire lover jay free fire,3
good graphis not goot,3
salima,3
ok m,3
amazing game okhand ,3
nice,3
help a lot my boring time,3
good app best substitute subway suffer,3
nyc game,3
nice game ha good graphic,3
remake,3
like game,3
mage amazing,3
interesting,3
 thinkingface thinkingface thinkingface facewithraisedeyebrow ,3
very good thumbsup okhand ,3
good game,3
super,3
game awesome ad terrible ,3
is normal name,3
currooo normal namoo,3
nice it no end,3
thats good like,3
ad to much if is ad will give game 5 star rabbit dog ,3
like game kissingface redheart sparklingheart twohearts brokenheart beatingheart heartwitharrow growingheart heartwithribbon revolvinghearts heartdecoration thumbsup ,3
game very good play who playing game smart who want play game need sharp mind,3
 perseveringface perseveringface perseveringface perseveringface perseveringface perseveringface perseveringface perseveringface perseveringface ,3
sabari,3
nice game,3
thank,3
game very nice grinningface squintingfacewithtongue winkingfacewithtongue perseveringface unamusedface ,3
love,3
mind blowing excellent the practice quick reaction,3
kind good guess im not the mood play another game let see it make feel better facesavoringfood ,3
r26d g z,3
awesome,3
nice game,3
hor apnea,3
gf game,3
templerun,3
like game this game many ad,3
a nice game,3
good,3
nice,3
good better nice outstanding thumbsup smilingfacewithsmilingeyes smilingfacewithsmilingeyes ,3
hii temple run,3
love game child hood long year ago installed game i njoyed well this game,3
super,3
good game,3
tatyana ,3
good memory good game however are lot ad ,3
oppo 999999,3
good game,3
nc,3
rajkiran pathak grinningfacewithsweat ,3
game very nice game,3
thinking oru nilai paduthudhu endha game,3
ayesha ameen kissingfacewithsmilingeyes kissingfacewithsmilingeyes kissingfacewithsmilingeyes ,3
nice game,3
fsdytffgyrsqgk fsuufp wan hallelujah jesus hallelujah hallelujah jesus christ the mighty name jesus thank and friend jesus the mighty name jesus lord amen,3
vj,3
good,3
good,3
like game advertisement the problem this ,3
power,3
love tho game kill that why gave it 4 star,3
good,3
delet,3
impresive game like very,3
good,3
youve done,3
god game,3
good,3
good,3
ok,3
super game,3
super smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,3
best timepass,3
love temple run play mostly,3
ooohoooiii,3
great game like apps easy install favourite,3
best gamee,3
 smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
ok nofinish line,3
good job,3
good,3
maganda sya kasu bagal mag install,3
nice,3
be made creative like temple run 2,3
good thumbsup game,3
is good game improves mental ability take decision fast increase mind power,3
nice game,3
be minigames get coin gem it great,3
nice apps,3
good smilingfacewithsmilingeyes smilingfacewithsmilingeyes ,3
mast hai,3
mast game app,3
good game like,3
pretty good game dont care much the add over it good game dont know old it tho,3
hi hi are u oh im great hbu oh im great thats good u hear emma grandma happened well well what passed away like day ago way really yeah emma upset well she wasnt really close oh she sad oh well tell her im sorry do bye bye,3
a good fun game,3
game very goodi love smilingfacewithhearteyes ,3
game very nice like game,3
love game,3
like game it interesting,3
got much entertainment,3
is better game did have winner point,3
a good game,3
good,3
nice app,3
is good game ad every so nice game,3
nice game,3
mr,3
fun,3
good one ha many add,3
good,3
amazing game the ad overwhelming,3
 heartsuit heartsuit heartsuit heartsuit ,3
nyc,3
good game,3
firfirvir,3
dj,3
good,3
game to perfect one thing boring this game endless accept that game is so satisfying beamingfacewithsmilingeyes ,3
gave5star add gave 4star good app time pas,3
sonu shaikh grinningfacewithbigeyes ,3
game very addicted i play 1 game my mother told dont play cellphone module first play game,3
awesome game play keep mind relax,3
like game it bug,3
,3
hh,3
game good ha end complete game problem to load,3
game so nice,3
 tigerface ,3
mast game graphic mast ,3
game very interesting it many level like game am girl this superb game i like temple run,3
boat game mean best all time mean bakwas all time,3
reason i give four because every time i lose ad come ad yes love game i dont like the ad come,3
intersting adventureing,3
bd rewavghoooiu beamingfacewithsmilingeyes 64332,3
game,3
ad the problem,3
name photo onyour,3
hi faceblowingakiss butafliy,3
mkkk u km u ill lol mom klm km lumlll clownface z,3
asmarul nice,3
good,3
favorite game temple run is very super wonderful game,3
good,3
nice,3
is very good game ad very irritating please solve problem,3
fun play u r free relaxes mind sometimes love,3
experienced game,3
sakil aalm,3
ram lol hj h j b ij ij ij j jn n n,3
one the classic game there,3
nice game,3
game one my favorite please dont put add annoying it make feel angry somehow,3
super,3
nice game,3
good game app ,3
better,3
like game l dont more say,3
game soo nice the ad boring,3
suno hii,3
good smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses ,3
good,3
work great,3
super,3
karthick bad 420k,3
cool i think it will good there ad,3
nice thumbsup ,3
good,3
many year download game,3
very nice,3
very very good game,3
love game smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes smilingfacewithsmilingeyes faceblowingakiss ,3
wow,3
nice game,3
tgif gb hgt 4th cfo,3
nice game osm lovely like this game,3
nice game,3
many ad,3
a nice game year ago am nothing do take phone play,3
torvsjk,3
sardar saim,3
really good i get attack ad please something it,3
great game to many add,3
top,3
mast,3
frag,3
film,3
nice game best slightlysmilingface slightlysmilingface ,3
good game always ill get addicted it i play,3
is good want say you improve otherwise good,3
good,3
good game,3
loved game,3
nice lora haa,3
good,3
tare ka,3
ok,3
medim game it super game,3
a interested game,3
nice starstruck ,3
nice game thumbsup ,3
love,3
pretty good app worth downloading,3
game very good i get bored playing again again change something make it more interesting,3
alina,3
nice game,3
inl,3
temple run smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,3
 thumbsup ,3
supper,3
time pas game horrible facescreaminginfear ,3
pube game like,3
brother like game,3
ah good old day all copycat have issue audio my lenovo smart tab m8 issue that the sound slows at random time,3
really good game time pas,3
child got excited she knew downloaded app all ad ruin but still good,3
nice game,3
good game videogame biggner player,3
nice game,3
please remove ad,3
paisley spradlin passwordnoe 9904 hi,3
is nice game,3
yes is good thumbsup game,3
superbe,3
very interesting game make man attentive smilingfacewithsmilingeyes ,3
bj,3
good,3
dashing game,3
coooool,3
used love game ad increasing day day,3
good sometimes net on take home screen otherwise ok,3
good,3
templerun2,3
im,3
superb,3
excellent,3
ok me i want game,3
sorry have cut one star bcoz ad,3
game very surprised,3
good morning,3
nice app,3
is good game,3
shekhar,3
think nice it boring,3
is best game videogame videogame videogame videogame videogame ,3
a good quality a fun game one problem that really glitzy there many add all the game fine,3
nice,3
really a wonderful game i loved to play,3
think game really good there one problemthe problem adssometime ad upto 30 second they unskippable,3
great,3
surajit jana,3
templerun,3
templi ru,3
nice game,3
nicegame,3
good,3
rajbip,3
love when wa kid brings back memory,3
ujkkkkiokklohsgjljjbjkyhjyh today get covid i dont think kjhhhfffgghggggvg,3
like game much the ad,3
 smilingcatwithhearteyes smilingcatwithhearteyes smilingfacewithhearteyes thumbsup thumbsup thumbsup ,3
awesome,3
fun game to many glitch,3
tamnnah,3
like but dont know grinningfacewithsweat grinningfacewithsweat grinningfacewithsweat grinningfacewithsweat ,3
favorite game love play game that stone part never like but nice game everyone download play very nice game it nice life line wing at 300 okhand ,3
best game child,3
love game,3
game very nice not interesting nice,3
is best game play you travelling have poor network conection,3
very good conggrates who mde,3
bast king,3
it nice game,3
super,3
templerun,3
fff,3
is easily game i like,3
nice game,3
nice game,3
nice,3
nice game,3
nice,3
templerun taaz ho jaw,3
 poutingface angryface facewithsteamfromnose ,3
superb game,3
zamzd,3
played it fantastic plz reply,3
really fun nostalgia crazy man the ad many,3
ankit kumar dj,3
love game spr game,3
amazing game,3
really nice game play,3
nice game so many ad,3
hh,3
already miss game being year will never stop cry loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface sneezingface ,3
worst game ever the world dont like i gave 4 star the game grapics excellent i love game it copied subway surfer,3
nice,3
amazing very nice game,3
nice game,3
osam,3
lovly game,3
slow it okay beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,3
excellent it part,3
enjoyablebut powerup be given make more interesting,3
nice,3
wa much fun playing game,3
nice game,3
bestt,3
best game the world faceblowingakiss faceblowingakiss ,3
nice game,3
is interested game ad im wishing remove ad im giving star ad please remove a,3
lvu u game,3
nice game,3
good game,3
exillentgood,3
super,3
really like game favourite starstruck ,3
super,3
good very entertaining,3
mmmmm nice game,3
toooooooooooooo good thumbsup zzz smilingfacewithsunglasses videogame videogame game,3
is impressive game i loved smilingface thumbsup thumbsup okhand clappinghands ,3
grew playing so ill give 4 hope have have a good day ,3
unstopable game,3
nicely,3
good,3
am playing 2014,3
nice,3
fabulous,3
love game,3
pritam carouselhorse lovehotel wedding volcano tumblerglass clinkingglasses clinkingbeermugs sake dango lollipop burrito stuffedflatbread taco pancake cheesewedge frenchfries hamburger watermelon cherry strawberry fallenleaf mapleleaf cherryblossom rose hibiscus wiltedflower snake butterfly shark babychick penguin bird pig mouseface cat lion tiger horseface ,3
like game much,3
game nice is also good time pas,3
rf,3
,3
best videogame ,3
 thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup ,3
interasting game,3
is nice game,3
like app,3
rafy svh,3
super game,3
ok,3
game nice,3
nic,3
kollam,3
maybe grinningfacewithsweat catwithwrysmile grinningfacewithsweat ,3
good game graphic,3
 beamingfacewithsmilingeyes smilingfacewithhearteyes ,3
good,3
well love play game,3
ma boy,3
game really good play experience also nice my brother always play game and this easy play,3
delightful,3
like game much while sleeping cant play i take 1 star,3
nikhil sonam,3
is very good game becomes tired the ad still just superb,3
bharat lodhi,3
firstofallthebes,3
like game much,3
nice,3
fun rodent take long get skin very hard,3
sorry mai yah game,3
app great playing game time wear love game is amazing app play,3
play game 5 year agoo youtube channel name tic tok gaming,3
anshsharma,3
yar make living your alia best thing you know answer tar heel best thing you know answer ali ahmad said you interested the first time heard one juju make sure your total score,3
really good game redheart redheart game,3
played game many time is better game me others like the,3
a wounder ful game,3
game awesome only problem is ha boring ad that take 30 full second revive i mean that is awesome,3
bad just timepass,3
ghh,3
footbool,3
good starstruck starstruck ,3
wow so amazing game,3
good,3
is amazing game,3
exciting,3
fg,3
nice app,3
game cool played game other phone year ago,3
good improving reaction time,3
keshav sharma,3
ok,3
nothing better get rid a head ach,3
nice,3
game veri amezing old plz update new funsion more,3
love redheart redheart game fun ,3
interesting game thumbsup ,3
 huggingface ,3
ok,3
gift call kro na good morning name kiya h na n can please let ghjkkgjk,3
is game interesting,3
hii xxx girl ra shat sexy kohi karaga,3
munaa,3
 thumbsup redheart growingheart ,3
is like subway surfer i like,3
supper,3
loving app,3
nice game,3
nice thumbsup ,3
good game,3
time am need botto big baby love so much hope great day be at same time dont a grand time get know better i be at same time i dont a grand time get bottom this email i be there at the same time i dont have a grand time get the bottom this email confirm i be able to make it to the meeting tonight i will be theresome,3
ianjoy gaame,3
it of much mb pensiveface ,3
know smilingfacewithhalo ,3
sanjay prajapati,3
nice game,3
 raisinghands fun,3
great game add often make that very 23 run after every run,3
super game,3
good way pas time needed,3
like seriously cool,3
nice,3
chooper game,3
apj,3
best,3
alirazakhoso,3
app nice,3
is very nice game when play many time is interesting it doesnt much feature,3
nice,3
sparsh,3
best game ever smilingfacewithhearteyes ,3
really enjoyed game give 4 star it not perfect hope i will see something different next time,3
sooooooo awesome like ha ad belive is interesting play ha weird animal with game it keep u focused it u lime enjoy de timr,3
ahamadraja,3
vikas sarova,3
is very good game love thumbsup ,3
like game redheart revolvinghearts u know so good something whatever i want doesnt work loudlycryingface ,3
is awesome game like game i playing many year ago is i given 4 star,3
love great where the water,3
anash,3
like game angel,3
best game,3
nice game really,3
good ad,3
kikoiscar cocktailglass cocktailglass pensiveface ,3
nice gme,3
like game much i give 4 star slightlysmilingface slightlysmilingface ,3
good okhand ,3
best game,3
im happy,3
good,3
nice game pas time,3
utyojo,3
moja,3
temple run 2,3
good smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses ,3
sneha,3
gr8,3
xxxtentasion,3
cartoon mein game chala,3
gh,3
super game,3
bahut mast game aap download kijiye temple run aoor khalia,3
favorite game time 89 itc,3
loved game younger idk quality but i checked the rating said it ha lot ad idk this game,3
love game,3
v,3
nice game little boring,3
very amazing game really enjoyed nice game time pas game,3
game very nice slightlysmilingface ,3
nice game,3
keep busy,3
amazing time pas,3
only problem when u jump game lag in it good game,3
ok good time pas ,3
good long time game care ful,3
mazhar alvi g,3
is lot fun,3
love game download game it most fun game u guy try u havent try before download now,3
nicely,3
,3
like my name madu amarachi,3
jenish,3
a good game really like smilingface beamingfacewithsmilingeyes ,3
so coool,3
good game,3
super song,3
wa good game gave four star of giving ad otherwise would give 5 star temple run i am disappointed of ad confoundedface confoundedface confoundedface confoundedface ,3
temple 2 many update templerun1 update,3
temple run this bountiful,3
enjoyed game after while stuck,3
it na vi acanahi ha temple run,3
super game,3
is amazing game it contain 44 mb,3
welcome,3
very nice gem,3
